time,open,high,low,close
2026-09-22T05:46:41+00:00,1.09354414,1.09486960,1.09340985,1.09441898
2026-09-22T05:47:41+00:00,1.09441898,1.09447268,1.09347452,1.09354344
2026-09-22T05:48:41+00:00,1.09354344,1.09358118,1.09303755,1.09310602
2026-09-22T05:49:41+00:00,1.09310602,1.09373070,1.09304423,1.09354326
2026-09-22T05:50:41+00:00,1.09354326,1.09379074,1.09262839,1.09266843
2026-09-22T05:51:41+00:00,1.09266843,1.09300007,1.09239179,1.09244990
2026-09-22T05:52:41+00:00,1.09244990,1.09258711,1.09186753,1.09201292
2026-09-22T05:53:41+00:00,1.09201292,1.09229381,1.09199719,1.09223132
2026-09-22T05:54:41+00:00,1.09223132,1.09313851,1.09187427,1.09310511
2026-09-22T05:55:41+00:00,1.09310511,1.09400742,1.09305007,1.09397959
2026-09-22T05:56:41+00:00,1.09397959,1.09411467,1.09348925,1.09376079
2026-09-22T05:57:41+00:00,1.09376079,1.09429000,1.09371765,1.09419829
2026-09-22T05:58:41+00:00,1.09419829,1.09431189,1.09357348,1.09376061
2026-09-22T05:59:41+00:00,1.09376061,1.09395782,1.09300389,1.09354186
2026-09-22T06:00:41+00:00,1.09354186,1.09370994,1.09327791,1.09332315
2026-09-22T06:01:41+00:00,1.09332315,1.09395197,1.09313594,1.09376048
2026-09-22T06:02:41+00:00,1.09376048,1.09438263,1.09357405,1.09419798
2026-09-22T06:03:41+00:00,1.09419798,1.09442029,1.09383799,1.09397914
2026-09-22T06:04:41+00:00,1.09397914,1.09476954,1.09380193,1.09441673
2026-09-22T06:05:41+00:00,1.09441673,1.09495450,1.09417240,1.09485450
2026-09-22T06:06:41+00:00,1.09485450,1.09493979,1.09437174,1.09441656
2026-09-22T06:07:41+00:00,1.09441656,1.09456201,1.09344257,1.09354103
2026-09-22T06:08:41+00:00,1.09354103,1.09417077,1.09331760,1.09397845
2026-09-22T06:09:41+00:00,1.09397845,1.09404588,1.09352502,1.09375965
2026-09-22T06:10:41+00:00,1.09375965,1.09411749,1.09357521,1.09397840
2026-09-22T06:11:41+00:00,1.09397840,1.09404273,1.09353922,1.09375960
2026-09-22T06:12:41+00:00,1.09375960,1.09381346,1.09347731,1.09354085
2026-09-22T06:13:41+00:00,1.09354085,1.09454071,1.09331852,1.09441568
2026-09-22T06:14:41+00:00,1.09441568,1.09448897,1.09386171,1.09419680
2026-09-22T06:15:41+00:00,1.09419680,1.09426253,1.09357389,1.09375912
2026-09-22T06:16:41+00:00,1.09375912,1.09415335,1.09359124,1.09397787
2026-09-22T06:17:41+00:00,1.09397787,1.09430358,1.09389247,1.09419667
2026-09-22T06:18:41+00:00,1.09419667,1.09443357,1.09413334,1.09441551
2026-09-22T06:19:41+00:00,1.09441551,1.09463660,1.09395770,1.09397774
2026-09-22T06:20:41+00:00,1.09397774,1.09403152,1.09278222,1.09310256
2026-09-22T06:21:41+00:00,1.09310256,1.09324829,1.09200479,1.09222808
2026-09-22T06:22:41+00:00,1.09222808,1.09243222,1.09096469,1.09135430
2026-09-22T06:23:41+00:00,1.09135430,1.09186499,1.09130858,1.09157257
2026-09-22T06:24:41+00:00,1.09157257,1.09251103,1.09148137,1.09244583
2026-09-22T06:25:41+00:00,1.09244583,1.09259498,1.09211800,1.09222734
2026-09-22T06:26:41+00:00,1.09222734,1.09273824,1.09207447,1.09266423
2026-09-22T06:27:41+00:00,1.09266423,1.09312727,1.09247920,1.09288276
2026-09-22T06:28:41+00:00,1.09288276,1.09294223,1.09182356,1.09200845
2026-09-22T06:29:41+00:00,1.09200845,1.09246179,1.09179865,1.09244525
2026-09-22T06:30:41+00:00,1.09244525,1.09252163,1.09140499,1.09157129
2026-09-22T06:31:41+00:00,1.09157129,1.09200697,1.09127944,1.09178960
2026-09-22T06:32:41+00:00,1.09178960,1.09234176,1.09136951,1.09222632
2026-09-22T06:33:41+00:00,1.09222632,1.09259796,1.09123364,1.09135254
2026-09-22T06:34:41+00:00,1.09135254,1.09140430,1.09070175,1.09091600
2026-09-22T06:35:41+00:00,1.09091600,1.09156843,1.09069787,1.09135237
2026-09-22T06:36:41+00:00,1.09135237,1.09135916,1.09086514,1.09091583
2026-09-22T06:37:41+00:00,1.09091583,1.09147591,1.09091100,1.09135220
2026-09-22T06:38:41+00:00,1.09135220,1.09137195,1.09062187,1.09091566
2026-09-22T06:39:41+00:00,1.09091566,1.09128342,1.09065833,1.09069748
2026-09-22T06:40:41+00:00,1.09069748,1.09188463,1.09034369,1.09157004
2026-09-22T06:41:41+00:00,1.09157004,1.09166747,1.09100451,1.09135173
2026-09-22T06:42:41+00:00,1.09135173,1.09210244,1.09124638,1.09178827
2026-09-22T06:43:41+00:00,1.09178827,1.09190189,1.09086452,1.09091484
2026-09-22T06:44:41+00:00,1.09091484,1.09152610,1.09077529,1.09135121
2026-09-22T06:45:41+00:00,1.09135121,1.09143567,1.09028383,1.09047813
2026-09-22T06:46:41+00:00,1.09047813,1.09106540,1.09024505,1.09069623
2026-09-22T06:47:41+00:00,1.09069623,1.09103466,1.09045487,1.09091437
2026-09-22T06:48:41+00:00,1.09091437,1.09193583,1.09073825,1.09178710
2026-09-22T06:49:41+00:00,1.09178710,1.09230503,1.09163470,1.09222381
2026-09-22T06:50:41+00:00,1.09222381,1.09317893,1.09198067,1.09309759
2026-09-22T06:51:41+00:00,1.09309759,1.09327160,1.09237172,1.09266035
2026-09-22T06:52:41+00:00,1.09266035,1.09354730,1.09236227,1.09353448
2026-09-22T06:53:41+00:00,1.09353448,1.09358299,1.09300234,1.09309707
2026-09-22T06:54:41+00:00,1.09309707,1.09424903,1.09306215,1.09397155
2026-09-22T06:55:41+00:00,1.09397155,1.09496307,1.09385194,1.09484673
2026-09-22T06:56:41+00:00,1.09484673,1.09501658,1.09393441,1.09397085
2026-09-22T06:57:41+00:00,1.09397085,1.09397194,1.09373173,1.09375206
2026-09-22T06:58:41+00:00,1.09375206,1.09467539,1.09374440,1.09462706
2026-09-22T06:59:41+00:00,1.09462706,1.09554520,1.09462674,1.09506491
2026-09-22T07:00:41+00:00,1.09506491,1.09562094,1.09494393,1.09528392
2026-09-22T07:01:41+00:00,1.09528392,1.09539302,1.09493911,1.09506486
2026-09-22T07:02:41+00:00,1.09506486,1.09569366,1.09487190,1.09528387
2026-09-22T07:03:41+00:00,1.09528387,1.09627414,1.09509438,1.09572198
2026-09-22T07:04:41+00:00,1.09572198,1.09589316,1.09532347,1.09550284
2026-09-22T07:05:41+00:00,1.09550284,1.09559745,1.09523463,1.09528374
2026-09-22T07:06:41+00:00,1.09528374,1.09578442,1.09519584,1.09572185
2026-09-22T07:07:41+00:00,1.09572185,1.09622556,1.09571853,1.09616014
2026-09-22T07:08:41+00:00,1.09616014,1.09638795,1.09615485,1.09637937
2026-09-22T07:09:41+00:00,1.09637937,1.09665158,1.09593259,1.09594082
2026-09-22T07:10:41+00:00,1.09594082,1.09622344,1.09565051,1.09572163
2026-09-22T07:11:41+00:00,1.09572163,1.09632883,1.09553963,1.09594077
2026-09-22T07:12:41+00:00,1.09594077,1.09686716,1.09568452,1.09681752
2026-09-22T07:13:41+00:00,1.09681752,1.09685244,1.09646557,1.09659816
2026-09-22T07:14:41+00:00,1.09659816,1.09682971,1.09634953,1.09637884
2026-09-22T07:15:41+00:00,1.09637884,1.09757100,1.09631019,1.09725594
2026-09-22T07:16:41+00:00,1.09725594,1.09764270,1.09707932,1.09747539
2026-09-22T07:17:41+00:00,1.09747539,1.09751146,1.09691239,1.09725589
2026-09-22T07:18:41+00:00,1.09725589,1.09736740,1.09629635,1.09637809
2026-09-22T07:19:41+00:00,1.09637809,1.09699655,1.09623636,1.09681664
2026-09-22T07:20:41+00:00,1.09681664,1.09730590,1.09675027,1.09725537
2026-09-22T07:21:41+00:00,1.09725537,1.09755084,1.09675265,1.09681647
2026-09-22T07:22:41+00:00,1.09681647,1.09694848,1.09619074,1.09637774
2026-09-22T07:23:41+00:00,1.09637774,1.09648190,1.09581773,1.09593919
2026-09-22T07:24:41+00:00,1.09593919,1.09710749,1.09567924,1.09681594
2026-09-22T07:25:41+00:00,1.09681594,1.09702854,1.09569501,1.09593849
2026-09-22T07:26:41+00:00,1.09593849,1.09635152,1.09577046,1.09615768
2026-09-22T07:27:41+00:00,1.09615768,1.09639253,1.09504844,1.09528075
2026-09-22T07:28:41+00:00,1.09528075,1.09556262,1.09462799,1.09506169
2026-09-22T07:29:41+00:00,1.09506169,1.09526674,1.09436684,1.09484268
2026-09-22T07:30:41+00:00,1.09484268,1.09520682,1.09402822,1.09440474
2026-09-22T07:31:41+00:00,1.09440474,1.09487538,1.09434014,1.09484250
2026-09-22T07:32:41+00:00,1.09484250,1.09534259,1.09461812,1.09528044
2026-09-22T07:33:41+00:00,1.09528044,1.09538144,1.09429096,1.09440422
2026-09-22T07:34:41+00:00,1.09440422,1.09446953,1.09413005,1.09418534
2026-09-22T07:35:41+00:00,1.09418534,1.09438595,1.09321094,1.09330999
2026-09-22T07:36:41+00:00,1.09330999,1.09370243,1.09287977,1.09309133
2026-09-22T07:37:41+00:00,1.09309133,1.09323454,1.09270015,1.09287271
2026-09-22T07:38:41+00:00,1.09287271,1.09302205,1.09258653,1.09265414
2026-09-22T07:39:41+00:00,1.09265414,1.09355518,1.09265148,1.09352826
2026-09-22T07:40:41+00:00,1.09352826,1.09399045,1.09338738,1.09374697
2026-09-22T07:41:41+00:00,1.09374697,1.09398034,1.09330081,1.09352822
2026-09-22T07:42:41+00:00,1.09352822,1.09463349,1.09342576,1.09440304
2026-09-22T07:43:41+00:00,1.09440304,1.09498766,1.09379266,1.09396528
2026-09-22T07:44:41+00:00,1.09396528,1.09400108,1.09351724,1.09374649
2026-09-22T07:45:41+00:00,1.09374649,1.09433377,1.09344152,1.09418399
2026-09-22T07:46:41+00:00,1.09418399,1.09470766,1.09414293,1.09440283
2026-09-22T07:47:41+00:00,1.09440283,1.09462290,1.09404500,1.09418395
2026-09-22T07:48:41+00:00,1.09418395,1.09465463,1.09371393,1.09440279
2026-09-22T07:49:41+00:00,1.09440279,1.09466132,1.09393515,1.09396503
2026-09-22T07:50:41+00:00,1.09396503,1.09444197,1.09376385,1.09440262
2026-09-22T07:51:41+00:00,1.09440262,1.09542560,1.09418005,1.09527814
2026-09-22T07:52:41+00:00,1.09527814,1.09623770,1.09497783,1.09615436
2026-09-22T07:53:41+00:00,1.09615436,1.09668673,1.09587502,1.09637359
2026-09-22T07:54:41+00:00,1.09637359,1.09649897,1.09541903,1.09549649
2026-09-22T07:55:41+00:00,1.09549649,1.09566044,1.09439870,1.09462009
2026-09-22T07:56:41+00:00,1.09462009,1.09467494,1.09409666,1.09418224
2026-09-22T07:57:41+00:00,1.09418224,1.09463970,1.09384249,1.09461991
2026-09-22T07:58:41+00:00,1.09461991,1.09477962,1.09359982,1.09374421
2026-09-22T07:59:41+00:00,1.09374421,1.09403041,1.09372070,1.09396296
2026-09-22T08:00:41+00:00,1.09396296,1.09429861,1.09383848,1.09418175
2026-09-22T08:01:41+00:00,1.09418175,1.09477149,1.09377298,1.09461942
2026-09-22T08:02:41+00:00,1.09461942,1.09480374,1.09417767,1.09418157
2026-09-22T08:03:41+00:00,1.09418157,1.09455344,1.09412600,1.09440041
2026-09-22T08:04:41+00:00,1.09440041,1.09474444,1.09380668,1.09396265
2026-09-22T08:05:41+00:00,1.09396265,1.09404986,1.09345324,1.09374386
2026-09-22T08:06:41+00:00,1.09374386,1.09463722,1.09347544,1.09461886
2026-09-22T08:07:41+00:00,1.09461886,1.09475612,1.09359409,1.09374316
2026-09-22T08:08:41+00:00,1.09374316,1.09374495,1.09346949,1.09352441
2026-09-22T08:09:41+00:00,1.09352441,1.09424235,1.09300381,1.09396182
2026-09-22T08:10:41+00:00,1.09396182,1.09486706,1.09395264,1.09439940
2026-09-22T08:11:41+00:00,1.09439940,1.09533941,1.09433409,1.09527492
2026-09-22T08:12:41+00:00,1.09527492,1.09622479,1.09509735,1.09615114
2026-09-22T08:13:41+00:00,1.09615114,1.09679548,1.09496373,1.09527422
2026-09-22T08:14:41+00:00,1.09527422,1.09535529,1.09487092,1.09505517
2026-09-22T08:15:41+00:00,1.09505517,1.09594804,1.09491718,1.09593121
2026-09-22T08:16:41+00:00,1.09593121,1.09713222,1.09592084,1.09680795
2026-09-22T08:17:41+00:00,1.09680795,1.09703584,1.09610885,1.09636923
2026-09-22T08:18:41+00:00,1.09636923,1.09638295,1.09524247,1.09549213
2026-09-22T08:19:41+00:00,1.09549213,1.09607484,1.09513724,1.09593033
2026-09-22T08:20:41+00:00,1.09593033,1.09637646,1.09585121,1.09614952
2026-09-22T08:21:41+00:00,1.09614952,1.09666542,1.09603822,1.09658798
2026-09-22T08:22:41+00:00,1.09658798,1.09775367,1.09650212,1.09746525
2026-09-22T08:23:41+00:00,1.09746525,1.09763886,1.09679880,1.09724576
2026-09-22T08:24:41+00:00,1.09724576,1.09781417,1.09688102,1.09768466
2026-09-22T08:25:41+00:00,1.09768466,1.09801829,1.09697102,1.09724559
2026-09-22T08:26:41+00:00,1.09724559,1.09781560,1.09720992,1.09746504
2026-09-22T08:27:41+00:00,1.09746504,1.09842694,1.09720540,1.09834301
2026-09-22T08:28:41+00:00,1.09834301,1.09865847,1.09822669,1.09856268
2026-09-22T08:29:41+00:00,1.09856268,1.09865277,1.09751294,1.09768383
2026-09-22T08:30:41+00:00,1.09768383,1.09788714,1.09648270,1.09680568
2026-09-22T08:31:41+00:00,1.09680568,1.09789684,1.09641547,1.09768312
2026-09-22T08:32:41+00:00,1.09768312,1.09779933,1.09721499,1.09724405
2026-09-22T08:33:41+00:00,1.09724405,1.09749023,1.09665155,1.09680515
2026-09-22T08:34:41+00:00,1.09680515,1.09735445,1.09677538,1.09724387
2026-09-22T08:35:41+00:00,1.09724387,1.09728364,1.09631341,1.09636607
2026-09-22T08:36:41+00:00,1.09636607,1.09674246,1.09526293,1.09548898
2026-09-22T08:37:41+00:00,1.09548898,1.09574536,1.09496820,1.09505078
2026-09-22T08:38:41+00:00,1.09505078,1.09526003,1.09479900,1.09483177
2026-09-22T08:39:41+00:00,1.09483177,1.09504212,1.09444188,1.09461280
2026-09-22T08:40:41+00:00,1.09461280,1.09487224,1.09437994,1.09439388
2026-09-22T08:41:41+00:00,1.09439388,1.09439841,1.09303066,1.09351836
2026-09-22T08:42:41+00:00,1.09351836,1.09407077,1.09340923,1.09395577
2026-09-22T08:43:41+00:00,1.09395577,1.09503023,1.09377207,1.09483093
2026-09-22T08:44:41+00:00,1.09483093,1.09484165,1.09418136,1.09439300
2026-09-22T08:45:41+00:00,1.09439300,1.09439729,1.09372785,1.09395524
2026-09-22T08:46:41+00:00,1.09395524,1.09427813,1.09345426,1.09373645
2026-09-22T08:47:41+00:00,1.09373645,1.09418875,1.09352859,1.09395520
2026-09-22T08:48:41+00:00,1.09395520,1.09405140,1.09303188,1.09351762
2026-09-22T08:49:41+00:00,1.09351762,1.09373836,1.09322619,1.09373632
2026-09-22T08:50:41+00:00,1.09373632,1.09400638,1.09277511,1.09286133
2026-09-22T08:51:41+00:00,1.09286133,1.09421654,1.09258703,1.09373562
2026-09-22T08:52:41+00:00,1.09373562,1.09379395,1.09271584,1.09286063
2026-09-22T08:53:41+00:00,1.09286063,1.09380123,1.09269867,1.09373492
2026-09-22T08:54:41+00:00,1.09373492,1.09405467,1.09285122,1.09285993
2026-09-22T08:55:41+00:00,1.09285993,1.09313029,1.09282287,1.09307850
2026-09-22T08:56:41+00:00,1.09307850,1.09330229,1.09213337,1.09220404
2026-09-22T08:57:41+00:00,1.09220404,1.09237623,1.09190516,1.09198560
2026-09-22T08:58:41+00:00,1.09198560,1.09256748,1.09176980,1.09220400
2026-09-22T08:59:41+00:00,1.09220400,1.09245501,1.09146791,1.09176712
2026-09-22T09:00:41+00:00,1.09176712,1.09198971,1.09115673,1.09133041
2026-09-22T09:01:41+00:00,1.09133041,1.09161100,1.09118072,1.09154868
2026-09-22T09:02:41+00:00,1.09154868,1.09209129,1.09154475,1.09198530
2026-09-22T09:03:41+00:00,1.09198530,1.09252735,1.09180263,1.09242209
2026-09-22T09:04:41+00:00,1.09242209,1.09266357,1.09181475,1.09198512
2026-09-22T09:05:41+00:00,1.09198512,1.09304324,1.09192703,1.09285871
2026-09-22T09:06:41+00:00,1.09285871,1.09293044,1.09150760,1.09198442
2026-09-22T09:07:41+00:00,1.09198442,1.09243150,1.09181610,1.09220282
2026-09-22T09:08:41+00:00,1.09220282,1.09231738,1.09159606,1.09176594
2026-09-22T09:09:41+00:00,1.09176594,1.09221159,1.09162373,1.09198429
2026-09-22T09:10:41+00:00,1.09198429,1.09204158,1.09163523,1.09176589
2026-09-22T09:11:41+00:00,1.09176589,1.09182753,1.09139626,1.09154754
2026-09-22T09:12:41+00:00,1.09154754,1.09202125,1.09143530,1.09176585
2026-09-22T09:13:41+00:00,1.09176585,1.09176674,1.09078759,1.09089244
2026-09-22T09:14:41+00:00,1.09089244,1.09218667,1.09085709,1.09176515
2026-09-22T09:15:41+00:00,1.09176515,1.09190835,1.09071745,1.09089174
2026-09-22T09:16:41+00:00,1.09089174,1.09120692,1.09045046,1.09045538
2026-09-22T09:17:41+00:00,1.09045538,1.09080604,1.08926683,1.08958302
2026-09-22T09:18:41+00:00,1.08958302,1.08969379,1.08903882,1.08914719
2026-09-22T09:19:41+00:00,1.08914719,1.08921450,1.08856335,1.08871153
2026-09-22T09:20:41+00:00,1.08871153,1.08896721,1.08819756,1.08827605
2026-09-22T09:21:41+00:00,1.08827605,1.08887163,1.08827393,1.08849371
2026-09-22T09:22:41+00:00,1.08849371,1.08893465,1.08805699,1.08805831
2026-09-22T09:23:41+00:00,1.08805831,1.08892940,1.08796870,1.08892876
2026-09-22T09:24:41+00:00,1.08892876,1.08937274,1.08823086,1.08849319
2026-09-22T09:25:41+00:00,1.08849319,1.08897514,1.08822666,1.08892859
2026-09-22T09:26:41+00:00,1.08892859,1.08948841,1.08889762,1.08936416
2026-09-22T09:27:41+00:00,1.08936416,1.08941463,1.08849113,1.08849267
2026-09-22T09:28:41+00:00,1.08849267,1.08859443,1.08787472,1.08805727
2026-09-22T09:29:41+00:00,1.08805727,1.08836970,1.08804762,1.08827488
2026-09-22T09:30:41+00:00,1.08827488,1.08903898,1.08814473,1.08871019
2026-09-22T09:31:41+00:00,1.08871019,1.08905131,1.08868847,1.08892793
2026-09-22T09:32:41+00:00,1.08892793,1.08903601,1.08826059,1.08849236
2026-09-22T09:33:41+00:00,1.08849236,1.08962505,1.08845619,1.08936315
2026-09-22T09:34:41+00:00,1.08936315,1.08937933,1.08834469,1.08849166
2026-09-22T09:35:41+00:00,1.08849166,1.08911894,1.08833046,1.08892706
2026-09-22T09:36:41+00:00,1.08892706,1.08980934,1.08837023,1.08936263
2026-09-22T09:37:41+00:00,1.08936263,1.08978192,1.08915272,1.08958050
2026-09-22T09:38:41+00:00,1.08958050,1.09085043,1.08932106,1.09045216
2026-09-22T09:39:41+00:00,1.09045216,1.09153690,1.09034984,1.09132452
2026-09-22T09:40:41+00:00,1.09132452,1.09153032,1.09074205,1.09088799
2026-09-22T09:41:41+00:00,1.09088799,1.09094576,1.09003529,1.09045163
2026-09-22T09:42:41+00:00,1.09045163,1.09086288,1.09019025,1.09066972
2026-09-22T09:43:41+00:00,1.09066972,1.09070087,1.08949507,1.08979718
2026-09-22T09:44:41+00:00,1.08979718,1.09078712,1.08962191,1.09066902
2026-09-22T09:45:41+00:00,1.09066902,1.09070247,1.09031975,1.09045089
2026-09-22T09:46:41+00:00,1.09045089,1.09060286,1.09000243,1.09001471
2026-09-22T09:47:41+00:00,1.09001471,1.09141999,1.08960644,1.09088672
2026-09-22T09:48:41+00:00,1.09088672,1.09111589,1.09054052,1.09110490
2026-09-22T09:49:41+00:00,1.09110490,1.09126168,1.09022484,1.09023202
2026-09-22T09:50:41+00:00,1.09023202,1.09030088,1.08984522,1.09001397
2026-09-22T09:51:41+00:00,1.09001397,1.09003798,1.08900603,1.08914196
2026-09-22T09:52:41+00:00,1.08914196,1.08947710,1.08861257,1.08870630
2026-09-22T09:53:41+00:00,1.08870630,1.08968778,1.08842375,1.08957727
2026-09-22T09:54:41+00:00,1.08957727,1.08983585,1.08922066,1.08979519
2026-09-22T09:55:41+00:00,1.08979519,1.09003779,1.08966219,1.09001315
2026-09-22T09:56:41+00:00,1.09001315,1.09059176,1.08990889,1.09044916
2026-09-22T09:57:41+00:00,1.09044916,1.09136918,1.09024225,1.09132152
2026-09-22T09:58:41+00:00,1.09132152,1.09170970,1.09111748,1.09153978
2026-09-22T09:59:41+00:00,1.09153978,1.09258898,1.09147815,1.09241301
2026-09-22T10:00:41+00:00,1.09241301,1.09244221,1.09216310,1.09219453
2026-09-22T10:01:41+00:00,1.09219453,1.09253445,1.09177542,1.09197609
2026-09-22T10:02:41+00:00,1.09197609,1.09198801,1.09164989,1.09175769
2026-09-22T10:03:41+00:00,1.09175769,1.09178311,1.09073096,1.09088428
2026-09-22T10:04:41+00:00,1.09088428,1.09119567,1.09051392,1.09110246
2026-09-22T10:05:41+00:00,1.09110246,1.09135949,1.09086441,1.09132068
2026-09-22T10:06:41+00:00,1.09132068,1.09229065,1.09103913,1.09219374
2026-09-22T10:07:41+00:00,1.09219374,1.09232963,1.09190367,1.09197530
2026-09-22T10:08:41+00:00,1.09197530,1.09256106,1.09180927,1.09241209
2026-09-22T10:09:41+00:00,1.09241209,1.09275740,1.09233583,1.09263057
2026-09-22T10:10:41+00:00,1.09263057,1.09265971,1.09215168,1.09219352
2026-09-22T10:11:41+00:00,1.09219352,1.09244093,1.09104138,1.09131977
2026-09-22T10:12:41+00:00,1.09131977,1.09223874,1.09121435,1.09219283
2026-09-22T10:13:41+00:00,1.09219283,1.09231477,1.09109161,1.09131908
2026-09-22T10:14:41+00:00,1.09131908,1.09148196,1.09049883,1.09110082
2026-09-22T10:15:41+00:00,1.09110082,1.09125421,1.09066411,1.09066438
2026-09-22T10:16:41+00:00,1.09066438,1.09089980,1.08977017,1.08979185
2026-09-22T10:17:41+00:00,1.08979185,1.08994763,1.08884968,1.08892002
2026-09-22T10:18:41+00:00,1.08892002,1.08896076,1.08831533,1.08848445
2026-09-22T10:19:41+00:00,1.08848445,1.08863189,1.08745087,1.08761366
2026-09-22T10:20:41+00:00,1.08761366,1.08813616,1.08751439,1.08804871
2026-09-22T10:21:41+00:00,1.08804871,1.08897106,1.08758243,1.08891915
2026-09-22T10:22:41+00:00,1.08891915,1.08935078,1.08773786,1.08804801
2026-09-22T10:23:41+00:00,1.08804801,1.08943998,1.08780702,1.08891845
2026-09-22T10:24:41+00:00,1.08891845,1.08942708,1.08861450,1.08935402
2026-09-22T10:25:41+00:00,1.08935402,1.08937853,1.08869199,1.08891828
2026-09-22T10:26:41+00:00,1.08891828,1.08940249,1.08880468,1.08913606
2026-09-22T10:27:41+00:00,1.08913606,1.08920985,1.08859236,1.08891823
2026-09-22T10:28:41+00:00,1.08891823,1.08904798,1.08800737,1.08804710
2026-09-22T10:29:41+00:00,1.08804710,1.08862441,1.08774586,1.08848232
2026-09-22T10:30:41+00:00,1.08848232,1.08851645,1.08774833,1.08826462
2026-09-22T10:31:41+00:00,1.08826462,1.08866844,1.08795055,1.08848227
2026-09-22T10:32:41+00:00,1.08848227,1.08849977,1.08752965,1.08761148
2026-09-22T10:33:41+00:00,1.08761148,1.08811571,1.08749062,1.08804652
2026-09-22T10:34:41+00:00,1.08804652,1.08824590,1.08713099,1.08782891
2026-09-22T10:35:41+00:00,1.08782891,1.08792098,1.08756995,1.08761134
2026-09-22T10:36:41+00:00,1.08761134,1.08764712,1.08722658,1.08739382
2026-09-22T10:37:41+00:00,1.08739382,1.08814686,1.08718817,1.08782878
2026-09-22T10:38:41+00:00,1.08782878,1.08784882,1.08734736,1.08739365
2026-09-22T10:39:41+00:00,1.08739365,1.08742657,1.08615425,1.08652374
2026-09-22T10:40:41+00:00,1.08652374,1.08696561,1.08641588,1.08674104
2026-09-22T10:41:41+00:00,1.08674104,1.08708677,1.08628977,1.08652369
2026-09-22T10:42:41+00:00,1.08652369,1.08706647,1.08646622,1.08695830
2026-09-22T10:43:41+00:00,1.08695830,1.08709754,1.08629496,1.08652352
2026-09-22T10:44:41+00:00,1.08652352,1.08663625,1.08555910,1.08565430
2026-09-22T10:45:41+00:00,1.08565430,1.08663738,1.08552375,1.08652282
2026-09-22T10:46:41+00:00,1.08652282,1.08702118,1.08634246,1.08674012
2026-09-22T10:47:41+00:00,1.08674012,1.08728628,1.08658416,1.08717482
2026-09-22T10:48:41+00:00,1.08717482,1.08723769,1.08671465,1.08695739
2026-09-22T10:49:41+00:00,1.08695739,1.08802620,1.08689736,1.08782696
2026-09-22T10:50:41+00:00,1.08782696,1.08848516,1.08769573,1.08804453
2026-09-22T10:51:41+00:00,1.08804453,1.08845640,1.08708493,1.08760931
2026-09-22T10:52:41+00:00,1.08760931,1.08772894,1.08718746,1.08739179
2026-09-22T10:53:41+00:00,1.08739179,1.08798995,1.08696882,1.08760927
2026-09-22T10:54:41+00:00,1.08760927,1.08783519,1.08758060,1.08782679
2026-09-22T10:55:41+00:00,1.08782679,1.08793452,1.08754617,1.08760922
2026-09-22T10:56:41+00:00,1.08760922,1.08770150,1.08663440,1.08673913
2026-09-22T10:57:41+00:00,1.08673913,1.08716275,1.08571142,1.08586974
2026-09-22T10:58:41+00:00,1.08586974,1.08623718,1.08559243,1.08608691
2026-09-22T10:59:41+00:00,1.08608691,1.08632840,1.08592034,1.08630413
2026-09-22T11:00:41+00:00,1.08630413,1.08759978,1.08616267,1.08717317
2026-09-22T11:01:41+00:00,1.08717317,1.08796452,1.08713126,1.08760804
2026-09-22T11:02:41+00:00,1.08760804,1.08844141,1.08750913,1.08804308
2026-09-22T11:03:41+00:00,1.08804308,1.08815400,1.08703572,1.08717265
2026-09-22T11:04:41+00:00,1.08717265,1.08836563,1.08708667,1.08804239
2026-09-22T11:05:41+00:00,1.08804239,1.08911834,1.08785497,1.08891282
2026-09-22T11:06:41+00:00,1.08891282,1.08916794,1.08814293,1.08847725
2026-09-22T11:07:41+00:00,1.08847725,1.08855823,1.08751124,1.08760647
2026-09-22T11:08:41+00:00,1.08760647,1.08855046,1.08741669,1.08847656
2026-09-22T11:09:41+00:00,1.08847656,1.08848557,1.08797679,1.08804117
2026-09-22T11:10:41+00:00,1.08804117,1.08834576,1.08756609,1.08782356
2026-09-22T11:11:41+00:00,1.08782356,1.08823810,1.08757273,1.08804112
2026-09-22T11:12:41+00:00,1.08804112,1.08839303,1.08706769,1.08717069
2026-09-22T11:13:41+00:00,1.08717069,1.08749417,1.08702374,1.08738812
2026-09-22T11:14:41+00:00,1.08738812,1.08758914,1.08643236,1.08651821
2026-09-22T11:15:41+00:00,1.08651821,1.08683851,1.08598697,1.08608360
2026-09-22T11:16:41+00:00,1.08608360,1.08633607,1.08539509,1.08586638
2026-09-22T11:17:41+00:00,1.08586638,1.08587333,1.08556810,1.08564921
2026-09-22T11:18:41+00:00,1.08564921,1.08585220,1.08468821,1.08478069
2026-09-22T11:19:41+00:00,1.08478069,1.08511920,1.08474529,1.08499765
2026-09-22T11:20:41+00:00,1.08499765,1.08590538,1.08482737,1.08586565
2026-09-22T11:21:41+00:00,1.08586565,1.08617129,1.08566254,1.08608282
2026-09-22T11:22:41+00:00,1.08608282,1.08615013,1.08578779,1.08586560
2026-09-22T11:23:41+00:00,1.08586560,1.08622992,1.08555609,1.08608277
2026-09-22T11:24:41+00:00,1.08608277,1.08631502,1.08504669,1.08521390
2026-09-22T11:25:41+00:00,1.08521390,1.08535897,1.08486044,1.08499686
2026-09-22T11:26:41+00:00,1.08499686,1.08513899,1.08476640,1.08477986
